Department,Design,Class,Sub-Class,Item  #,Style  #,Vendor Model  #,Vendor  #,Item Desc,Store,Individual Cost Value,On-hand,Individual Selling Value,Image Dir.,AvgWeight,Create Date,Whole Cost
SILVR BRCL,LINKNLOCK,-,8,225428-8,GR 250 6L,GR 250 6L,COAR,"SILVER ""LINKNLOCK"" CURB  BRACELET",VJ-VICTOR,144,2,648,\225428-8.webp,26.6,6/20/2025,235.64
SLVR CHAIN,LINKNLOCK,-,18,225461-18,FVAL 050 DST-1,FVAL 050 DST,COAR,"SILVER ""LINKNLOCK"" LINK CHAIN ( NO WARRANTY))",VJ-S.ROSA,20,1,100,\225460-16.webp,3.3,6/20/2025,36.36
SLVR CHAIN,LINKNLOCK,-,24,225456-24,FVAL 040 DST-4,FVAL 040 DST,COAR,"SILVER ""LINKNLOCK"" LINK CHAIN ( NO WARRANTY ))",MAIN,18,112,126,\225451-16.webp,2.7,6/20/2025,45.82
SLVR CHAIN,LINKNLOCK,-,26,224439-26,CMM 040 8L-4,CMM 040 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE CHAIN ( NO WARRANTY )",VJ-MOD,44,1,264,\224433-18.webp,8,6/8/2025,96
SLVR CHAIN,LINKNLOCK,-,30,224499-30,CMM 070 8L-6,CMM 070 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN",VJ-CHAND,156,1,624,,28.2,6/10/2025,226.91
SLVR CHAIN,LINKNLOCK,-,22,225244-22,G 070 2L-2,G 070 2L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN ( NO WARRANTY )",VJ-VIS,49,1,196,\225241-18.webp,8.3,6/18/2025,71.27
SLVR CHAIN,LINKNLOCK,-,18,224461-18,CRB 200 8L-1,CRB 200 8L,COAR,"SILVER ""LINKNLOCK"" SNAKE CHAIN ( NO WARRANTY )",DBC-GM,22,1,110,\224458-16.webp,3.2,6/9/2025,40
SLVR CHAIN,LINKNLOCK,-,26,225256-26,G 090 2L-6,G 090 2L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",VJ-NORTH,87,1,348,\225249-8.webp,15.8,6/18/2025,126.55
SLVR CHAIN,LINKNLOCK,-,18,224853-18,TD 100 6LPC,TD 100 6LPC,COAR,"SILVER ""LINKNLOCK"" MARINER PAVE CHAIN",MAIN,60,10,240,\224853-18.webp,13.6,6/14/2025,87.27
SLVR CHAIN,LINKNLOCK,-,30,224667-30,A3 090 6L-5,A3 090 6L,COAR,"SILVER ""LINKNLOCK"" FIGARO CHAIN",VJ-SERRA,76,1,342,\224658-18.webp,13.3,6/12/2025,124.36
SLVR CHAIN,LINKNLOCK,-,18,224873-18,CP 200 DMN-1,CP 200 DMN,COAR,"SILVER ""LINKNLOCK"" BEADS CHAIN ( NO WARRANTY )",VJ-EAST,30,1,210,\224872-16.webp,4.4,6/16/2025,76.36
SLVR CHAIN,LINKNLOCK,-,18,224445-18,CMM 050 8L-2,CMM 050 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN ( NO WARRANTY )",VJ-INLND,55,1,220,\224443-7.webp,9.3,6/8/2025,80
SLVR CHAIN,LINKNLOCK,-,22,224361-22,GRD 060 6L-2,GRD 060 6L,COAR,"SILVER ""LINKNLOCK"" DOUBLE CURB CHAIN ( NO WARRANTY )",VJ-EAST,49,1,245,,8.3,6/7/2025,89.09
SLVR CHAIN,LINKNLOCK,-,24,225477-24,F 045 4L-3,F 045 4L,COAR,"SILVER ""LINKNLOCK"" ROLO CHAIN ( NO WARRANTY )",VJ-SERRA,23,1,104,,3.4,6/20/2025,37.82
SLVR CHAIN,LINKNLOCK,-,20,225377-20,GR 080 6L-1,GR 080 6L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN ( NO WARRANTY )",VJ-ONT,44,1,220,\225376-18.webp,7.1,6/19/2025,80
SLVR CHAIN,LINKNLOCK,-,24,225464-24,FVAL 050 DST-4,FVAL 050 DST,COAR,"SILVER ""LINKNLOCK"" LINK CHAIN ( NO WARRANTY)",VJ-S.ANITA,27,1,135,\225460-16.webp,4.1,6/20/2025,49.09
SLVR CHAIN,LINKNLOCK,-,24,225269-24,GRT 080 10LT-3,GRT 080 10LT,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN ( NO WARRANTY )",VJ-SAL,39,1,234,,6.3,6/18/2025,85.09
SLVR CHAIN,LINKNLOCK,-,24,225178-24,OT 140 6L-3,OT 140 6L,COAR,"SILVER ""LINKNLOCK"" TIGER EYE CHAIN",VJ-FRE,189,1,851,\225175-8.webp,35,6/17/2025,309.45
SLVR CHAIN,LINKNLOCK,-,22,224327-22,A3T 220 6L-3,A3T 220 6L,COAR,"SILVER ""LINKNLOCK"" FIGARUCCI CHAIN",VJ-ROSE,274,1,1096,\224324-8.webp,50.5,6/7/2025,398.55
SLVR CHAIN,LINKNLOCK,-,18,224457-18,CMM 060 8L-2,CMM 060 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE CHAIN",VJ-ONT,71,1,284,\224455-7.webp,12.4,6/9/2025,103.27
SLVR CHAIN,LINKNLOCK,-,16,224469-16,CRB 250 8L,CRB 250 8L,COAR,"SILVER ""LINKNLOCK"" SNAKE CHAIN ( NO WARRANTY )",VJ-PB,23,1,138,\224469-16.webp,3.7,6/9/2025,50.18
SLVR CHAIN,LINKNLOCK,-,20,224640-20,TD 120 6LC-2,TD 120 6LC,COAR,"SILVER ""LINKNLOCK"" PUFF MARINER CHAIN",VJ-ONT,92,1,460,\224627-8.webp,16.3,6/12/2025,167.27
SLVR CHAIN,LINKNLOCK,-,26,224870-26,FVAL 050 DST-5,FVAL 050 DST,COAR,"SILVER ""LINKNLOCK"" LINK CHAIN ( NO WARRANTY)",VJ-S.ANITA,29,1,145,\225460-16.webp,4.5,6/16/2025,52.73
SLVR CHAIN,LINKNLOCK,-,20,225449-20,FVAL 100 4L-3,FVAL 100 4L,COAR,"SILVER ""LINKNLOCK"" LINK CHAIN ( NO WARRANTY)",VJ-VICTOR,60,1,300,\225446-16.webp,10.1,6/20/2025,109.09
SLVR CHAIN,LINKNLOCK,-,24,225450-24,FVAL 100 4L-4,FVAL 100 4L,COAR,"SILVER ""LINKNLOCK"" LINK CHAIN ( NO WARRANTY)",DBC-GM,70,1,350,\225446-16.webp,12.1,6/20/2025,127.27
SLVR CHAIN,LINKNLOCK,-,22,224493-22,CMM 070 8L-3,CMM 070 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN",VJ-LIV,113,1,452,\224488-7.webp,20.3,6/10/2025,164.36
SILVR BRCL,LINKNLOCK,-,8,225278-8,GRT 180 10LT,GRT 180 10LT,COAR,"SILVER ""LINKNLOCK"" CURB BRACELET",VJ-BAKER,69,1,276,,11.4,6/18/2025,100.36
SLVR CHAIN,LINKNLOCK,-,18,224417-18,CMM 030 8L-1,CMM 030 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN ( NO WARRANTY )",VJ-S.ANITA,23,1,138,\224416-16.webp,3.2,6/7/2025,50.18
SLVR CHAIN,LINKNLOCK,-,24,224314-24,A3T 180 6L-4,A3T 180 6L,COAR,"SILVER ""LINKNLOCK"" FIGARUCCI CHAIN",VJ-ROSE,216,1,972,\224300-8.webp,39.2,6/6/2025,353.45
SLVR CHAIN,LINKNLOCK,-,22,228269-22,A3 250 6L-1-6,A3 250 6L,COAR,"SILVER ""LINKNLOCK"" FIGARO CHAIN",VJ-LIV,331,1,1324,\224704-8.webp,61.7,8/4/2025,481.45
SLVR CHAIN,LINKNLOCK,-,20,224462-20,CRB 200 8L-2,CRB 200 8L,COAR,"SILVER ""LINKNLOCK"" SNAKE CHAIN ( NO WARRANTY )",VJ-PALM,23,1,115,\224458-16.webp,3.5,6/9/2025,41.82
SLVR CHAIN,LINKNLOCK,-,20,225240-20,SING 025 2L-12,SING 025 2L,COAR,"SILVER ""LINKNLOCK"" VERMEIL PLATED SINGAPORE CHAIN ( NO WARRANTY )",VJ-LIV,12,1,72,\224776-16.webp,1.9,6/18/2025,26.18
SLVR CHAIN,LINKNLOCK,-,24,224363-24,GRD 060 6L-3,GRD 060 6L,COAR,"SILVER ""LINKNLOCK"" DOUBLE CURB CHAIN ( NO WARRANTY )",VJ-S.ANITA,49,1,245,,8.9,6/7/2025,89.09
SILVR BRCL,LINKNLOCK,-,8,225332-8,GRT 250 10LT,GRT 250 10LT,COAR,"SILVER ""LINKNLOCK"" CURB BRACELET",VJ-SERRA,109,1,436,,19.6,6/19/2025,158.55
SLVR CHAIN,LINKNLOCK,-,30,224365-30,GRD 060 6L-5,GRD 060 6L,COAR,"SILVER ""LINKNLOCK"" DOUBLE CURB CHAIN",VJ-EAST,60,1,300,,11,6/7/2025,109.09
SLVR CHAIN,LINKNLOCK,-,20,224360-20,GRD 060 6L-1,GRD 060 6L,COAR,"SILVER ""LINKNLOCK"" DOUBLE CURB CHAIN",VJ-INLND,44,1,220,,7.4,6/7/2025,80
SLVR CHAIN,LINKNLOCK,-,18,224658-18,A3 090 6L,A3 090 6L,COAR,"SILVER ""LINKNLOCK"" FIGARO CHAIN ( NO WARRANTY )",VJ-SERRA,44,1,198,\224658-18.webp,8,6/12/2025,72
SLVR CHAIN,LINKNLOCK,-,26,225270-26,GRT 080 10LT-4,GRT 080 10LT,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN ( NO WARRANTY )",VJ-SERRA,39,1,234,,6.8,6/18/2025,85.09
SLVR CHAIN,LINKNLOCK,-,24,228284-24,CMM 120 8L-7,CMM 120 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE CHAIN",MAIN,333,13,1332,\224346-8.webp,61.2,8/4/2025,484.36
SLVR CHAIN,LINKNLOCK,-,24,225245-24,G 070 2L-3,G 070 2L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",VJ-PB,49,1,196,\225241-18.webp,8.3,6/18/2025,71.27
SLVR CHAIN,LINKNLOCK,-,24,224602-24,VAL 050 DST-5,VAL 050 DST,COAR,"SILVER ""LINKNLOCK"" VALENTINO CHAIN ( NO WARRANTY )",DBC-STOCK,36,1,180,,5.5,6/12/2025,65.45
SLVR CHAIN,LINKNLOCK,-,22,228266-22,A3T 220 6L-8,A3T 220 6L,COAR,"SILVER ""LINKNLOCK"" FIGARUCCI CHAIN",VJ-SOLANO,269,1,1076,\224324-8.webp,49.8,8/4/2025,391.27
SLVR CHAIN,LINKNLOCK,-,22,228283-22,CMM 120 8L-6,CMM 120 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE CHAIN",VJ-SERRA,306,1,1224,\224346-8.webp,56.2,8/4/2025,445.09
SLVR CHAIN,LINKNLOCK,-,20,225267-20,GRT 080 10LT-1,GRT 080 10LT,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN ( NO WARRANTY )",VJ-RENO,34,1,204,,5.3,6/18/2025,74.18
SLVR CHAIN,LINKNLOCK,-,18,224445-18,CMM 050 8L-2,CMM 050 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN ( NO WARRANTY )",DBC-STOCK,55,1,220,\224443-7.webp,9.3,6/8/2025,80
SILVR BRCL,LINKNLOCK,-,8,224456-8,CMM 060 8L-1,CMM 060 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE BRACELET ( NO WARRANTY )",VJ-EAST,33,1,231,\224455-7.webp,5.7,6/9/2025,84
SLVR CHAIN,LINKNLOCK,-,24,224863-24,TD 120 6LPC-2,TD 120 6LPC,COAR,"SILVER ""LINKNLOCK"" PUFF MARINER PAVE CHAIN",VJ-SOLANO,114,1,456,\224861-20.webp,20.3,6/14/2025,165.82
SLVR CHAIN,LINKNLOCK,-,18,225410-18,F 025 ND-3,F 025 ND,COAR,"SILVER ""LINKNLOCK"" VERMEIL PLATED ROLO CHAIN ( NO WARRANTY )",VJ-CULVER,6,1,42,\225438-16.webp,0.9,6/20/2025,15.27
SLVR CHAIN,LINKNLOCK,-,24,228284-24,CMM 120 8L-7,CMM 120 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE CHAIN",VJ-ROSE,333,1,1332,\224346-8.webp,61.2,8/4/2025,484.36
SLVR CHAIN,LINKNLOCK,-,30,224382-30,GRD 150 6L-5,GRD 150 6L,COAR,"SILVER ""LINKNLOCK"" DOUBLE CURB CHAIN",VJ-PALM,366,1,1464,,67.8,6/7/2025,532.36
SLVR CHAIN,LINKNLOCK,-,18,225260-18,G 120 2L-2,G 120 2L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",VJ-OAK,113,1,452,\225258-8.webp,20.6,6/18/2025,164.36
SLVR CHAIN,LINKNLOCK,-,24,225367-24,GC 180 OVA-4,GC 180 OVA,COAR,"SILVER ""LINKNLOCK"" MIAMI CUBAN CHAIN",DE-SOUTH,313,1,1252,\225363-8.webp,57.8,6/19/2025,455.27
SLVR CHAIN,LINKNLOCK,-,20,225479-20,F 060 4L-1,F 060 4L,COAR,"SILVER ""LINKNLOCK"" ROLO CHAIN ( NO WARRANTY )",VJ-SERRA,33,1,198,\225478-18.webp,5.3,6/20/2025,72
SLVR CHAIN,LINKNLOCK,-,22,224601-22,VAL 050 DST-4,VAL 050 DST,COAR,"SILVER ""LINKNLOCK"" VALENTINO CHAIN ( NO WARRANTY )",VJ-PALM,35,1,175,,5.1,6/12/2025,63.64
SLVR CHAIN,LINKNLOCK,-,22,224296-22,CMM 090 8L-2,CMM 090 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN",DE-SOUTH,183,2,732,\224289-8.webp,33.9,6/6/2025,266.18
SLVR CHAIN,LINKNLOCK,-,18,225266-18,GRT 080 10LT,GRT 080 10LT,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN ( NO WARRANTY )",VJ-ONT,28,1,168,,4.8,6/18/2025,61.09
SLVR CHAIN,LINKNLOCK,-,16,224872-16,CP 200 DMN,CP 200 DMN,COAR,"SILVER ""LINKNLOCK"" BEADS CHAIN ( NO WARRANTY )",VJ-DEER,24,1,168,\224872-16.webp,4,6/16/2025,61.09
SLVR CHAIN,LINKNLOCK,-,26,224676-26,A3 120 6L-4,A3 120 6L,COAR,"SILVER ""LINKNLOCK"" FIGARO CHAIN",DBC-GM,129,1,516,\224669-18.webp,18,6/12/2025,187.64
SILVR BRCL,LINKNLOCK,-,8,224377-8,GRD 150 6L,GRD 150 6L,COAR,"SILVER ""LINKNLOCK"" DOUBLE CURB BRACELET",VJ-SOLANO,97,1,388,,17.7,6/7/2025,141.09
SLVR CHAIN,LINKNLOCK,-,24,224594-24,VAL 040 DST-5,VAL 040 DST,COAR,"SILVER ""LINKNLOCK"" VALENTINO CHAIN ( NO WARRANTY )",DBC-GM,23,1,161,,3.2,6/12/2025,58.55
SLVR CHAIN,LINKNLOCK,-,26,224595-26,VAL 040 DST-6,VAL 040 DST,COAR,"SILVER ""LINKNLOCK"" VALENTINO CHAIN ( NO WARRANTY )",DBC-GM,23,1,161,,3.4,6/12/2025,58.55
SLVR CHAIN,LINKNLOCK,-,22,225476-22,F 045 4L-2,F 045 4L,COAR,"SILVER ""LINKNLOCK"" ROLO CHAIN ( NO WARRANTY )",VJ-BAY,23,1,103,,3.2,6/20/2025,37.45
SLVR CHAIN,LINKNLOCK,-,24,224438-24,CMM 040 8L-3,CMM 040 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE CHAIN ( NO WARRANTY )",VJ-MOD,44,1,264,\224433-18.webp,7.4,6/8/2025,96
SLVR CHAIN,LINKNLOCK,-,18,224873-18,CP 200 DMN-1,CP 200 DMN,COAR,"SILVER ""LINKNLOCK"" BEADS CHAIN ( NO WARRANTY )",VJ-OAK,30,1,210,\224872-16.webp,4.4,6/16/2025,76.36
SLVR CHAIN,LINKNLOCK,-,30,224625-30,TD 080 6LC-6,TD 080 6LC,COAR,"SILVER ""LINKNLOCK"" MARINER CHAIN",VJ-VICTOR,66,1,396,\224614-8.webp,11.7,6/12/2025,144
SLVR CHAIN,LINKNLOCK,-,22,228269-22,A3 250 6L-1-6,A3 250 6L,COAR,"SILVER ""LINKNLOCK"" FIGARO CHAIN",VJ-BAKER,331,1,1324,\224704-8.webp,61.7,8/4/2025,481.45
SLVR CHAIN,LINKNLOCK,-,24,224698-24,A3 200 6L-4,A3 200 6L,COAR,"SILVER ""LINKNLOCK"" FIGARO CHAIN",DBC-STOCK,235,1,1058,\224690-8.webp,43.2,6/12/2025,384.73
SLVR CHAIN,LINKNLOCK,-,16,224458-16,CRB 200 8L,CRB 200 8L,COAR,"SILVER ""LINKNLOCK"" SNAKE CHAIN ( NO WARRANTY )",VJ-OAK,17,1,85,\224458-16.webp,2.9,6/9/2025,30.91
SLVR CHAIN,LINKNLOCK,-,22,224447-22,CMM 050 8L-4,CMM 050 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN",VJ-PALM,65,1,260,\224443-7.webp,11.2,6/8/2025,94.55
SLVR CHAIN,LINKNLOCK,-,22,224373-22,GRD 120 6L-2,GRD 120 6L,COAR,"SILVER ""LINKNLOCK"" DOUBLE CURB CHAIN",DE-SOUTH,178,1,890,\224371-8.webp,33,6/7/2025,323.64
SLVR CHAIN,LINKNLOCK,-,24,225254-24,G 090 2L-5,G 090 2L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",VJ-PALM,81,1,324,\225249-8.webp,14.6,6/18/2025,117.82
SLVR CHAIN,LINKNLOCK,-,24,224406-24,VAL 100 DS651-3,VAL 100 DS651,COAR,"SILVER ""LINKNLOCK"" VALENTINO CHAIN ( NO WARRANTY )",VJ-EAST,95,1,570,\224403-18.webp,16.5,6/7/2025,207.27
SILVR BRCL,LINKNLOCK,-,8,225421-8,GR 220 6L,GR 220 6L,COAR,"SILVER ""LINKNLOCK"" CURB BRACELET",VJ-S.ROSA,113,1,452,\225421-8.webp,20.4,6/20/2025,164.36
SLVR CHAIN,LINKNLOCK,-,18,225239-18,SING 025 2L-7,SING 025 2L,COAR,"SILVER ""LINKNLOCK"" VERMEIL PLATED SINGAPORE CHAIN ( NO WARRANTY )",VJ-MOD,12,1,72,\224776-16.webp,1.8,6/18/2025,26.18
SLVR CHAIN,LINKNLOCK,-,30,224499-30,CMM 070 8L-6,CMM 070 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN",VJ-S.ROSA,156,1,624,,28.2,6/10/2025,226.91
SLVR CHAIN,LINKNLOCK,-,24,225379-24,GR 080 6L-3,GR 080 6L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN ( NO WARRANTY )",VJ-LIV,49,1,245,\225376-18.webp,8.5,6/19/2025,89.09
SLVR CHAIN,LINKNLOCK,-,24,224297-24,CMM 090 8L-3,CMM 090 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN",VJ-INLND,199,1,796,\224289-8.webp,36.7,6/6/2025,289.45
SLVR CHAIN,LINKNLOCK,-,24,225367-24,GC 180 OVA-4,GC 180 OVA,COAR,"SILVER ""LINKNLOCK"" MIAMI CUBAN CHAIN",VJ-SAL,313,1,1252,\225363-8.webp,57.8,6/19/2025,455.27
SLVR CHAIN,LINKNLOCK,-,30,224852-30,SING 040 2L-5,SING 040 2L,COAR,"SILVER ""LINKNLOCK"" SINGAPORE CHAIN ( NO WARRANTY )",VJ-S.ROSA,39,1,273,\224846-18.webp,6.2,6/14/2025,99.27
SLVR CHAIN,LINKNLOCK,-,22,225262-22,G 120 2L-4,G 120 2L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",VJ-CHAND,135,1,540,\225258-8.webp,25,6/18/2025,196.36
SLVR CHAIN,LINKNLOCK,-,24,224699-24,TD 180 6LC-3,TD 180 6LC,COAR,"SILVER ""LINKNLOCK"" MARINER CHAIN",VJ-BAKER,248,1,992,\224692-8.webp,45.8,6/12/2025,360.73
SLVR CHAIN,LINKNLOCK,-,18,225474-18,F 045 4L,F 045 4L,COAR,"SILVER ""LINKNLOCK"" ROLO CHAIN ( NO WARRANTY )",VJ-NORTH,17,1,76,,3,6/20/2025,27.64
SLVR CHAIN,LINKNLOCK,-,18,224889-18,CPC 135 8L-1,CPC 135 8L,COAR,"SILVER ""LINKNLOCK"" ICE CHAIN",VJ-SOLANO,17,1,119,\224888-16.webp,2.7,6/16/2025,43.27
SILVR BRCL,LINKNLOCK,-,8,225356-8,GC 160 OVA,GC 160 OVA,COAR,"SILVER ""LINKNLOCK"" MIAMI CUBAN BRACELET",DBC-GM,81,1,324,\225356-8.webp,14.7,6/19/2025,117.82
SLVR CHAIN,LINKNLOCK,-,26,225426-26,GR 220 6L-5,GR 220 6L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",VJ-VICTOR,358,1,1432,\225421-8.webp,66.9,6/20/2025,520.73
SILVR BRCL,LINKNLOCK,-,8,224331-8,DL 130 8L,DL 130 8L,COAR,"SILVER ""LINKNLOCK"" DOLLAR CUBAN BRACELET ( NO WARRANTY )",DBC-GM,55,1,275,,9.8,6/7/2025,100
SLVR CHAIN,LINKNLOCK,-,20,224418-20,CMM 030 8L-2,CMM 030 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN ( NO WARRANTY )",VJ-RENO,23,1,138,\224416-16.webp,3.5,6/7/2025,50.18
SLVR CHAIN,LINKNLOCK,-,20,224446-20,CMM 050 8L-3,CMM 050 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN",VJ-ROSE,60,1,240,\224443-7.webp,10.3,6/8/2025,87.27
SLVR CHAIN,LINKNLOCK,-,26,225246-26,G 070 2L-4,G 070 2L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",VJ-DEER,54,1,216,\225241-18.webp,9.8,6/18/2025,78.55
SLVR CHAIN,LINKNLOCK,-,26,225368-26,GC 180 OVA-5,GC 180 OVA,COAR,"SILVER ""LINKNLOCK"" MIAMI CUBAN CHAIN",VJ-SAL,356,1,1424,\225363-8.webp,65.1,6/19/2025,517.82
SLVR CHAIN,LINKNLOCK,-,24,228264-24,TD 180 6LC--8,TD 180 6LC,COAR,"SILVER ""LINKNLOCK"" MARINER CHAIN",VJ-LONG,237,1,948,\224692-8.webp,43.6,8/4/2025,344.73
SLVR CHAIN,LINKNLOCK,-,24,224843-24,SING 035 2L-4,SING 035 2L,COAR,"SILVER ""LINKNLOCK"" SINGAPORE CHAIN ( NO WARRANTY )",VJ-LONG,23,1,161,\224834-16.webp,4,6/14/2025,58.55
SLVR CHAIN,LINKNLOCK,-,20,224617-20,TD 080 6LC-2,TD 080 6LC,COAR,"SILVER ""LINKNLOCK"" MARINER CHAIN ( NO WARRANTY )",VJ-SERRA,49,1,294,\224614-8.webp,8.1,6/12/2025,106.91
SLVR CHAIN,LINKNLOCK,-,22,224653-22,A3 070 6L-2,A3 070 6L,COAR,"SILVER ""LINKNLOCK"" FIGARO CHAIN ( NO WARRANTY )",VJ-BAY,33,1,231,\224650-18.webp,6,6/12/2025,84
SLVR CHAIN,LINKNLOCK,-,18,225478-18,F 060 4L,F 060 4L,COAR,"SILVER ""LINKNLOCK"" ROLO CHAIN ( NO WARRANTY )",VJ-HEND,28,1,168,\225478-18.webp,4.9,6/20/2025,61.09
SLVR CHAIN,LINKNLOCK,-,26,225426-26,GR 220 6L-5,GR 220 6L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",VJ-OAK,358,1,1432,\225421-8.webp,66.9,6/20/2025,520.73
SLVR CHAIN,LINKNLOCK,-,22,224849-22,SING 040 2L-2,SING 040 2L,COAR,"SILVER ""LINKNLOCK"" SINGAPORE CHAIN ( NO WARRANTY )",VJ-BAKER,28,1,196,\224846-18.webp,4.7,6/14/2025,71.27
SLVR CHAIN,LINKNLOCK,-,20,224435-20,CMM 040 8L-1,CMM 040 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE CHAIN ( NO WARRANTY )",VJ-INLND,39,1,234,\224433-18.webp,6.2,6/8/2025,85.09
SLVR CHAIN,LINKNLOCK,-,18,224846-18,SING 040 2L,SING 040 2L,COAR,"SILVER ""LINKNLOCK"" SINGAPORE CHAIN ( NO WARRANTY )",VJ-VICTOR,22,1,154,\224846-18.webp,3.9,6/14/2025,56
SILVR BRCL,LINKNLOCK,-,9,224338-9,TD 180 6LPC-1,TD 180 6LPC,COAR,"SILVER ""LINKNLOCK"" PUFF MARINER BRACELET",VJ-ROSE,97,1,388,\224337-8.webp,17.7,6/7/2025,141.09
SILVR BRCL,LINKNLOCK,-,8,224690-8,A3 200 6L,A3 200 6L,COAR,"SILVER ""LINKNLOCK"" FIGARO BRACELET",DBC-GM,81,1,365,\224690-8.webp,14.4,6/12/2025,132.73
SLVR CHAIN,LINKNLOCK,-,26,225368-26,GC 180 OVA-5,GC 180 OVA,COAR,"SILVER ""LINKNLOCK"" MIAMI CUBAN CHAIN",DBC-STOCK,356,1,1424,\225363-8.webp,65.1,6/19/2025,517.82
SILVR BRCL,LINKNLOCK,-,8,225332-8,GRT 250 10LT,GRT 250 10LT,COAR,"SILVER ""LINKNLOCK"" CURB BRACELET",VJ-FRE,109,1,436,,19.6,6/19/2025,158.55
SLVR CHAIN,LINKNLOCK,-,24,225385-24,GR 120 6L-3,GR 120 6L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",DBC-STOCK,97,1,388,\225382-18.webp,17.8,6/19/2025,141.09
SLVR CHAIN,LINKNLOCK,-,22,224419-22,CMM 030 8L-3,CMM 030 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN ( NO WARRANTY )",VJ-LIV,29,1,203,\224416-16.webp,4.1,6/7/2025,73.82
SILVR BRCL,LINKNLOCK,-,8,224614-8,TD 080 6LC,TD 080 6LC,COAR,"SILVER ""LINKNLOCK"" MARINER BRACELET",VJ-SERRA,22,1,154,\224614-8.webp,3.5,6/12/2025,56
SLVR CHAIN,LINKNLOCK,-,18,225266-18,GRT 080 10LT,GRT 080 10LT,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN ( NO WARRANTY )",VJ-S.ANITA,28,1,168,,4.8,6/18/2025,61.09
SLVR CHAIN,LINKNLOCK,-,26,225345-26,GRT 300 10LT-5,GRT 300 10LT,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",VJ-S.ROSA,448,1,1792,,82.6,6/19/2025,651.64
SLVR CHAIN,LINKNLOCK,-,26,224712-26,A3 250 6L-4,A3 250 6L,COAR,"SILVER ""LINKNLOCK"" FIGARO CHAIN",VJ-PALM,416,1,1664,\224704-8.webp,78,6/12/2025,605.09
SLVR CHAIN,LINKNLOCK,-,20,224446-20,CMM 050 8L-3,CMM 050 8L,COAR,"SILVER ""LINKNLOCK"" ROPE CHAIN",VJ-FRE,60,1,240,\224443-7.webp,10.3,6/8/2025,87.27
SLVR CHAIN,LINKNLOCK,-,22,228283-22,CMM 120 8L-6,CMM 120 8L,COAR,"SILVER ""LINKNLOCK"" D/C ROPE CHAIN",VJ-VIS,306,1,1224,\224346-8.webp,56.2,8/4/2025,445.09
SLVR CHAIN,LINKNLOCK,-,24,224594-24,VAL 040 DST-5,VAL 040 DST,COAR,"SILVER ""LINKNLOCK"" VALENTINO CHAIN ( NO WARRANTY )",VJ-S.ANITA,23,1,161,,3.2,6/12/2025,58.55
SILVR BRCL,LINKNLOCK,-,8,225370-8,GC 250 OVA,GC 250 OVA,COAR,"SILVER ""LINKNLOCK"" MIAMI CUBAN BRACELET",DBC-STOCK,199,1,796,\225370-8.webp,36.8,6/19/2025,289.45
SLVR CHAIN,LINKNLOCK,-,24,225263-24,G 120 2L-5,G 120 2L,COAR,"SILVER ""LINKNLOCK"" CURB CHAIN",VJ-BAY,151,1,604,\225258-8.webp,27.1,6/18/2025,219.64
